CUSIP	PERMNO	PERMCO	HSICCD	TICKER	COMNAM	DATE	PRC	RET	VWRETD	SPRTRN	qyear	qmonth	qday	riskf	retfree	vwfree	spfree	Time
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	28NOV1997	23.875	-7.5060531	3.111925	4.458682	1997	11	28	0.4166666667	-7.922719767	2.6952583333	4.0420153333	35
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	31DEC1997	15.5625	-34.8167539	1.797892	1.573163	1997	12	31	0.4265	-35.2432539	1.371392	1.146663	36
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	30JAN1998	17.5	12.44979948	0.4423167	1.015014	1998	1	30	0.4196666667	12.030132813	0.0226500333	0.5953473333	37
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	27FEB1998	17.1875	-1.7857144	7.282165	7.044926	1998	2	27	0.4276666667	-2.213381067	6.8544983333	6.6172593333	38
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	31MAR1998	14.9375	-13.0909085	5.135155	4.994568	1998	3	31	0.4366666667	-13.52757517	4.6984883333	4.5579013333	39
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	30APR1998	17.125	14.6443516	1.093683	0.9076469	1998	4	30	0.3948333333	14.249518267	0.6988496667	0.5128135667	40
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	29MAY1998	17.25	0.729927	-2.545036	-1.882617	1998	5	29	0.3814166667	0.3485103333	-2.926452667	-2.264033667	41
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	30JUN1998	15.3125	-11.2318844	3.272685	3.943822	1998	6	30	0.3928333333	-11.62471773	2.8798516667	3.5509886667	42
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	31JUL1998	8.0625	-47.3469377	-2.315474	-1.16154	1998	7	31	0.39625	-47.7431877	-2.711724	-1.55779	43
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	31AUG1998	6.125	-24.0310073	-15.67651	-14.57967	1998	8	31	0.39175	-24.4227573	-16.06826	-14.97142	44
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	30SEP1998	10.375	69.38775778	6.413473	6.239554	1998	9	30	0.3365	69.05125778	6.076973	5.903054	45
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	30OCT1998	11.8125	13.85542154	7.438411	8.02942	1998	10	30	0.2964166667	13.559004873	7.1419943333	7.7330033333	46
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	30NOV1998	11.0625	-6.3492067	6.181145	5.912603	1998	11	30	0.3705833333	-6.719790033	5.8105616667	5.5420196667	47
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	31DEC1998	14.875	34.46327746	6.330867	5.637531	1998	12	31	0.3665833333	34.096694127	5.9642836667	5.2709476667	48
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	29JAN1999	17.3125	16.38655514	3.82932	4.100941	1999	1	29	0.3678333333	16.018721807	3.4614866667	3.7331076667	49
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	26FEB1999	18.9375	9.38628167	-3.786729	-3.228252	1999	2	26	0.3759166667	9.0103650033	-4.162645667	-3.604168667	50
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	31MAR1999	15.625	-17.4917489	3.80318	3.879418	1999	3	31	0.38025	-17.8719989	3.42293	3.499168	51
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	30APR1999	19.9375	27.59999931	4.892567	3.794398	1999	4	30	0.3715	27.22849931	4.521067	3.422898	52
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	28MAY1999	19.0625	-4.3887146	-2.081311	-2.497042	1999	5	28	0.36875	-4.7574646	-2.450061	-2.865792	53
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	30JUN1999	15.5625	-18.360655	5.093777	5.443833	1999	6	30	0.37025	-18.730905	4.723527	5.073583	54
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	30JUL1999	17.875	14.85943794	-3.062632	-3.20461	1999	7	30	0.37125	14.48818794	-3.433882	-3.57586	55
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	31AUG1999	15.5	-13.2867128	-1.004459	-0.6254139	1999	8	31	0.3754166667	-13.66212947	-1.379875667	-1.000830567	56
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	30SEP1999	12.5	-19.3548381	-2.280906	-2.855174	1999	9	30	0.3755	-19.7303381	-2.656406	-3.230674	57
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	29OCT1999	11.8125	-5.5	6.225669	6.253947	1999	10	29	0.36425	-5.86425	5.861419	5.889697	58
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	30NOV1999	14.65625	24.07407463	3.609573	1.906187	1999	11	30	0.3813333333	23.692741297	3.2282396667	1.5248536667	59
69147110	76779	11070	6320	OXHP	OXFORD HEALTH PLANS INC	31DEC1999	12.6875	-13.4328365	8.30537	5.784392	1999	12	31	0.4255833333	-13.85841983	7.8797866667	5.3588086667	60
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	31JAN1995	32.5	-9.4076656	2.055579	2.427766	1995	1	31	0.4335	-9.8411656	1.622079	1.994266	1
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	28FEB1995	37	13.84615451	3.962284	3.607415	1995	2	28	0.4199166667	13.426237843	3.5423673333	3.1874983333	2
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	31MAR1995	39.375	6.74324334	2.698227	2.732924	1995	3	31	0.4829166667	6.2603266733	2.2153103333	2.2500073333	3
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	28APR1995	20.25	-48.5714287	2.488283	2.79603	1995	4	28	0.4795	-49.0509287	2.008783	2.31653	4
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	31MAY1995	21	3.70370373	3.414649	3.631171	1995	5	31	0.4719166667	3.2317870633	2.9427323333	3.1592543333	5
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	30JUN1995	20	-4.1904762	3.084069	2.127859	1995	6	30	0.4455	-4.6359762	2.638569	1.682359	6
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	31JUL1995	20	0	4.066735	3.177604	1995	7	31	0.4555833333	-0.455583333	3.6111516667	2.7220206667	7
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	31AUG1995	21.5	7.5000003	0.9342693	-0.0320251	1995	8	31	0.449	7.0510003	0.4852693	-0.4810251	8
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	29SEP1995	23.875	11.60465106	3.639053	4.009753	1995	9	29	0.4480833333	11.156567727	3.1909696667	3.5616696667	9
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	31OCT1995	24.875	4.18848172	-1.114542	-0.4979381	1995	10	31	0.4199166667	3.7685650533	-1.534458667	-0.917854767	10
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	30NOV1995	22.875	-8.0402009	4.297101	4.104901	1995	11	30	0.45325	-8.4934509	3.843851	3.651651	11
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	29DEC1995	22	-3.3005465	1.539985	1.744388	1995	12	29	0.3835833333	-3.684129833	1.1564016667	1.3608046667	12
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	31JAN1996	20.25	-7.9545453	2.808744	3.261734	1996	1	31	0.4125	-8.3670453	2.396244	2.849234	13
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	29FEB1996	20.625	1.85185187	1.605816	0.6933744	1996	2	29	0.4166666667	1.4351852033	1.1891493333	0.2767077333	14
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	29MAR1996	21.625	5.43030277	1.120208	0.7916556	1996	3	29	0.4345	4.99580277	0.685708	0.3571556	15
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	30APR1996	22.125	2.31213868	2.512533	1.343145	1996	4	30	0.40725	1.90488868	2.105283	0.935895	16
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	31MAY1996	19.75	-10.7344635	2.672205	2.285339	1996	5	31	0.4209166667	-11.15538017	2.2512883333	1.8644223333	17
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	28JUN1996	26	32.25316405	-0.7659201	0.2256695	1996	6	28	0.4030833333	31.850080717	-1.169003433	-0.177413833	18
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	31JUL1996	23.625	-9.1346152	-5.339026	-4.574803	1996	7	31	0.421	-9.5556152	-5.760026	-4.995803	19
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	30AUG1996	27.625	16.93121642	3.222239	1.881397	1996	8	30	0.4276666667	16.503549753	2.7945723333	1.4537303333	20
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	30SEP1996	29.25	6.3167423	5.299181	5.417261	1996	9	30	0.4174166667	5.8993256333	4.8817643333	4.9998443333	21
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	31OCT1996	25.875	-11.5384616	1.393774	2.613086	1996	10	31	0.4143333333	-11.95279493	0.9794406667	2.1987526667	22
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	29NOV1996	25.875	0	6.572963	7.337615	1996	11	29	0.41325	-0.41325	6.159713	6.924365	23
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	31DEC1996	26.25	1.91304348	-1.136152	-2.150538	1996	12	31	0.407	1.50604348	-1.543152	-2.557538	24
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	31JAN1997	23.75	-9.5238097	5.303951	6.131706	1997	1	31	0.415	-9.9388097	4.888951	5.716706	25
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	28FEB1997	26.625	12.10526302	-0.0888769	0.5927547	1997	2	28	0.4221666667	11.683096353	-0.511043567	0.1705880333	26
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	31MAR1997	25.75	-2.8356805	-4.439577	-4.2614	1997	3	31	0.4360833333	-3.271763833	-4.875660333	-4.697483333	27
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	30APR1997	27.375	6.31067976	4.248022	5.840554	1997	4	30	0.41675	5.89392976	3.831272	5.423804	28
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	30MAY1997	35.625	30.13698757	7.1263	5.857688	1997	5	30	0.36875	29.76823757	6.75755	5.488938	29
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	30JUN1997	33.6875	-5.1017541	4.419938	4.345263	1997	6	30	0.42125	-5.5230041	3.998688	3.924013	30
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	31JUL1997	34.8125	3.33951749	7.631584	7.812323	1997	7	31	0.4273333333	2.9121841567	7.2042506667	7.3849896667	31
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	29AUG1997	32.6875	-6.1041292	-3.645599	-5.744585	1997	8	29	0.419	-6.5231292	-4.064599	-6.163585	32
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	30SEP1997	29.625	-9.0019122	5.800938	5.315352	1997	9	30	0.3965833333	-9.398495533	5.4043546667	4.9187686667	33
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	31OCT1997	27.8125	-6.1181433	-3.411617	-3.447766	1997	10	31	0.4085833333	-6.526726633	-3.820200333	-3.856349333	34
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	28NOV1997	24.375	-12.3595506	3.111925	4.458682	1997	11	28	0.4166666667	-12.77621727	2.6952583333	4.0420153333	35
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	31DEC1997	25.75	6.13333322	1.797892	1.573163	1997	12	31	0.4265	5.70683322	1.371392	1.146663	36
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	30JAN1998	25.625	-0.4854369	0.4423167	1.015014	1998	1	30	0.4196666667	-0.905103567	0.0226500333	0.5953473333	37
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	27FEB1998	31	20.97560912	7.282165	7.044926	1998	2	27	0.4276666667	20.547942453	6.8544983333	6.6172593333	38
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	31MAR1998	33.1875	7.44354799	5.135155	4.994568	1998	3	31	0.4366666667	7.0068813233	4.6984883333	4.5579013333	39
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	30APR1998	31.0625	-6.4030133	1.093683	0.9076469	1998	4	30	0.3948333333	-6.797846633	0.6988496667	0.5128135667	40
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	29MAY1998	31	-0.2012072	-2.545036	-1.882617	1998	5	29	0.3814166667	-0.582623867	-2.926452667	-2.264033667	41
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	30JUN1998	28.375	-8.0806457	3.272685	3.943822	1998	6	30	0.3928333333	-8.473479033	2.8798516667	3.5509886667	42
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	31JUL1998	23.375	-17.6211447	-2.315474	-1.16154	1998	7	31	0.39625	-18.0173947	-2.711724	-1.55779	43
	77052	11160	6324	UWZ	UNITED WISCONSIN SERVICE	31AUG1998	15	-35.8288765	-15.67651	-14.57967	1998	8	31	0.39175	-36.2206265	-16.06826	-14.97142	44
	77052	11160	6324	AMZ	AMERICAN MEDICAL SECURIT	30SEP1998	10	14.21463341	6.413473	6.239554	1998	9	30	0.3365	13.87813341	6.076973	5.903054	45
	77052	11160	6324	AMZ	AMERICAN MEDICAL SECURIT	30OCT1998	8.75	-12.5	7.438411	8.02942	1998	10	30	0.2964166667	-12.79641667	7.1419943333	7.7330033333	46
	77052	11160	6324	AMZ	AMERICAN MEDICAL SECURIT	30NOV1998	14.3125	63.57142925	6.181145	5.912603	1998	11	30	0.3705833333	63.200845917	5.8105616667	5.5420196667	47
	77052	11160	6324	AMZ	AMERICAN MEDICAL SECURIT	31DEC1998	14.3125	0	6.330867	5.637531	1998	12	31	0.3665833333	-0.366583333	5.9642836667	5.2709476667	48
	77052	11160	6324	AMZ	AMERICAN MEDICAL SECURIT	29JAN1999	15.875	10.91703027	3.82932	4.100941	1999	1	29	0.3678333333	10.549196937	3.4614866667	3.7331076667	49
	77052	11160	6324	AMZ	AMERICAN MEDICAL SECURIT	26FEB1999	14.5	-8.6614177	-3.786729	-3.228252	1999	2	26	0.3759166667	-9.037334367	-4.162645667	-3.604168667	50
	77052	11160	6324	AMZ	AMERICAN MEDICAL SECURIT	31MAR1999	14	-3.4482758	3.80318	3.879418	1999	3	31	0.38025	-3.8285258	3.42293	3.499168	51
	77052	11160	6324	AMZ	AMERICAN MEDICAL SECURIT	30APR1999	14.9375	6.69642836	4.892567	3.794398	1999	4	30	0.3715	6.32492836	4.521067	3.422898	52
	77052	11160	6324	AMZ	AMERICAN MEDICAL SECURIT	28MAY1999	9.3125	-37.6569033	-2.081311	-2.497042	1999	5	28	0.36875	-38.0256533	-2.450061	-2.865792	53
	77052	11160	6324	AMZ	AMERICAN MEDICAL SECURIT	30JUN1999	8.625	-7.3825501	5.093777	5.443833	1999	6	30	0.37025	-7.7528001	4.723527	5.073583	54
	77052	11160	6324	AMZ	AMERICAN MEDICAL SECURIT	30JUL1999	10.625	23.18840623	-3.062632	-3.20461	1999	7	30	0.37125	22.81715623	-3.433882	-3.57586	55
	77052	11160	6324	AMZ	AMERICAN MEDICAL SECURIT	31AUG1999	8.75	-17.6470593	-1.004459	-0.6254139	1999	8	31	0.3754166667	-18.02247597	-1.379875667	-1.000830567	56
	77052	11160	6324	AMZ	AMERICAN MEDICAL SECURIT	30SEP1999	6.5	-25.7142872	-2.280906	-2.855174	1999	9	30	0.3755	-26.0897872	-2.656406	-3.230674	57
	77052	11160	6324	AMZ	AMERICAN MEDICAL SECURIT	29OCT1999	4.5	-30.7692319	6.225669	6.253947	1999	10	29	0.36425	-31.1334819	5.861419	5.889697	58
	77052	11160	6324	AMZ	AMERICAN MEDICAL SECURIT	30NOV1999	5.875	30.55555522	3.609573	1.906187	1999	11	30	0.3813333333	30.174221887	3.2282396667	1.5248536667	59
	77052	11160	6324	AMZ	AMERICAN MEDICAL SECURIT	31DEC1999	6	2.12765951	8.30537	5.784392	1999	12	31	0.4255833333	1.7020761767	7.8797866667	5.3588086667	60
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31JAN1995	21.75	2.35294122	2.055579	2.427766	1995	1	31	0.4335	1.91944122	1.622079	1.994266	1
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	28FEB1995	24	10.75862125	3.962284	3.607415	1995	2	28	0.4199166667	10.338704583	3.5423673333	3.1874983333	2
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31MAR1995	22.125	-7.8125	2.698227	2.732924	1995	3	31	0.4829166667	-8.295416667	2.2153103333	2.2500073333	3
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	28APR1995	20.625	-6.779661	2.488283	2.79603	1995	4	28	0.4795	-7.259161	2.008783	2.31653	4
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31MAY1995	23	11.95151508	3.414649	3.631171	1995	5	31	0.4719166667	11.479598413	2.9427323333	3.1592543333	5
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	30JUN1995	23	0	3.084069	2.127859	1995	6	30	0.4455	-0.4455	2.638569	1.682359	6
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31JUL1995	25.625	11.41304374	4.066735	3.177604	1995	7	31	0.4555833333	10.957460407	3.6111516667	2.7220206667	7
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31AUG1995	28.375	11.08292714	0.9342693	-0.0320251	1995	8	31	0.449	10.63392714	0.4852693	-0.4810251	8
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	29SEP1995	27.5	-3.0837005	3.639053	4.009753	1995	9	29	0.4480833333	-3.531783833	3.1909696667	3.5616696667	9
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31OCT1995	26.625	-3.1818181	-1.114542	-0.4979381	1995	10	31	0.4199166667	-3.601734767	-1.534458667	-0.917854767	10
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	30NOV1995	29	9.25821587	4.297101	4.104901	1995	11	30	0.45325	8.80496587	3.843851	3.651651	11
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	29DEC1995	31.25	7.75862038	1.539985	1.744388	1995	12	29	0.3835833333	7.3750370467	1.1564016667	1.3608046667	12
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31JAN1996	33.125	5.99999987	2.808744	3.261734	1996	1	31	0.4125	5.58749987	2.396244	2.849234	13
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	29FEB1996	32.875	-0.4226415	1.605816	0.6933744	1996	2	29	0.4166666667	-0.839308167	1.1891493333	0.2767077333	14
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	29MAR1996	30.5	-7.2243348	1.120208	0.7916556	1996	3	29	0.4345	-7.6588348	0.685708	0.3571556	15
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	30APR1996	32.875	7.7868849	2.512533	1.343145	1996	4	30	0.40725	7.3796349	2.105283	0.935895	16
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31MAY1996	31.875	-2.7072243	2.672205	2.285339	1996	5	31	0.4209166667	-3.128140967	2.2512883333	1.8644223333	17
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	28JUN1996	31.75	-0.3921569	-0.7659201	0.2256695	1996	6	28	0.4030833333	-0.795240233	-1.169003433	-0.177413833	18
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31JUL1996	31.25	-1.5748031	-5.339026	-4.574803	1996	7	31	0.421	-1.9958031	-5.760026	-4.995803	19
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	30AUG1996	34.375	10.35199985	3.222239	1.881397	1996	8	30	0.4276666667	9.9243331833	2.7945723333	1.4537303333	20
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	30SEP1996	32.875	-4.3636363	5.299181	5.417261	1996	9	30	0.4174166667	-4.781052967	4.8817643333	4.9998443333	21
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31OCT1996	34.25	4.18250933	1.393774	2.613086	1996	10	31	0.4143333333	3.7681759967	0.9794406667	2.1987526667	22
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	29NOV1996	37.75	10.54014564	6.572963	7.337615	1996	11	29	0.41325	10.12689564	6.159713	6.924365	23
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31DEC1996	40.375	6.95364252	-1.136152	-2.150538	1996	12	31	0.407	6.54664252	-1.543152	-2.557538	24
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31JAN1997	42.75	5.88235296	5.303951	6.131706	1997	1	31	0.415	5.46735296	4.888951	5.716706	25
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	28FEB1997	42.875	0.60818717	-0.0888769	0.5927547	1997	2	28	0.4221666667	0.1860205033	-0.511043567	0.1705880333	26
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31MAR1997	44.125	2.91545186	-4.439577	-4.2614	1997	3	31	0.4360833333	2.4793685267	-4.875660333	-4.697483333	27
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	30APR1997	46.875	6.23229444	4.248022	5.840554	1997	4	30	0.41675	5.81554444	3.831272	5.423804	28
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	30MAY1997	48.25	3.2213334	7.1263	5.857688	1997	5	30	0.36875	2.8525834	6.75755	5.488938	29
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	30JUN1997	49	1.55440411	4.419938	4.345263	1997	6	30	0.42125	1.13315411	3.998688	3.924013	30
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31JUL1997	54	10.20408198	7.631584	7.812323	1997	7	31	0.4273333333	9.7767486467	7.2042506667	7.3849896667	31
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	29AUG1997	54.625	1.40740741	-3.645599	-5.744585	1997	8	29	0.419	0.98840741	-4.064599	-6.163585	32
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	30SEP1997	56.125	2.74599548	5.800938	5.315352	1997	9	30	0.3965833333	2.3494121467	5.4043546667	4.9187686667	33
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31OCT1997	56.25	0.22271716	-3.411617	-3.447766	1997	10	31	0.4085833333	-0.185866173	-3.820200333	-3.856349333	34
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	28NOV1997	55.875	-0.3822222	3.111925	4.458682	1997	11	28	0.4166666667	-0.798888867	2.6952583333	4.0420153333	35
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31DEC1997	28.4375	1.78970918	1.797892	1.573163	1997	12	31	0.4265	1.36320918	1.371392	1.146663	36
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	30JAN1998	32.125	12.96703368	0.4423167	1.015014	1998	1	30	0.4196666667	12.547367013	0.0226500333	0.5953473333	37
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	27FEB1998	35.5	10.75486392	7.282165	7.044926	1998	2	27	0.4276666667	10.327197253	6.8544983333	6.6172593333	38
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31MAR1998	35.125	-1.056338	5.135155	4.994568	1998	3	31	0.4366666667	-1.493004667	4.6984883333	4.5579013333	39
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	30APR1998	34.375	-2.1352313	1.093683	0.9076469	1998	4	30	0.3948333333	-2.530064633	0.6988496667	0.5128135667	40
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	29MAY1998	33	-3.7672725	-2.545036	-1.882617	1998	5	29	0.3814166667	-4.148689167	-2.926452667	-2.264033667	41
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	30JUN1998	34.5	4.54545468	3.272685	3.943822	1998	6	30	0.3928333333	4.1526213467	2.8798516667	3.5509886667	42
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31JUL1998	31.25	-9.4202898	-2.315474	-1.16154	1998	7	31	0.39625	-9.8165398	-2.711724	-1.55779	43
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31AUG1998	27.875	-10.5440006	-15.67651	-14.57967	1998	8	31	0.39175	-10.9357506	-16.06826	-14.97142	44
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	30SEP1998	30	7.62331858	6.413473	6.239554	1998	9	30	0.3365	7.28681858	6.076973	5.903054	45
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	30OCT1998	28.625	-4.5833334	7.438411	8.02942	1998	10	30	0.2964166667	-4.879750067	7.1419943333	7.7330033333	46
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	30NOV1998	28.1875	-1.5283843	6.181145	5.912603	1998	11	30	0.3705833333	-1.898967633	5.8105616667	5.5420196667	47
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31DEC1998	28.5	1.43680703	6.330867	5.637531	1998	12	31	0.3665833333	1.0702236967	5.9642836667	5.2709476667	48
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	29JAN1999	24	-15.7894731	3.82932	4.100941	1999	1	29	0.3678333333	-16.15730643	3.4614866667	3.7331076667	49
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	26FEB1999	23.4375	-2.34375	-3.786729	-3.228252	1999	2	26	0.3759166667	-2.719666667	-4.162645667	-3.604168667	50
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31MAR1999	23.1875	-0.672	3.80318	3.879418	1999	3	31	0.38025	-1.05225	3.42293	3.499168	51
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	30APR1999	22.75	-1.8867925	4.892567	3.794398	1999	4	30	0.3715	-2.2582925	4.521067	3.422898	52
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	28MAY1999	25.875	14.14285749	-2.081311	-2.497042	1999	5	28	0.36875	13.77410749	-2.450061	-2.865792	53
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	30JUN1999	27.1875	5.07246368	5.093777	5.443833	1999	6	30	0.37025	4.70221368	4.723527	5.073583	54
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	30JUL1999	25.1875	-7.3563218	-3.062632	-3.20461	1999	7	30	0.37125	-7.7275718	-3.433882	-3.57586	55
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	31AUG1999	30.125	19.97022331	-1.004459	-0.6254139	1999	8	31	0.3754166667	19.594806643	-1.379875667	-1.000830567	56
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	30SEP1999	25.8125	-14.3153533	-2.280906	-2.855174	1999	9	30	0.3755	-14.6908533	-2.656406	-3.230674	57
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	29OCT1999	28.1875	9.20096859	6.225669	6.253947	1999	10	29	0.36425	8.83671859	5.861419	5.889697	58
44032710	77120	29347	6331	HMN	HORACE MANN EDUCATORS CO	30NOV1999	21.9375	-21.8004435	3.609573	1.906187	1999	11	30	0.3813333333	-22.18177683	3.2282396667	1.5248536667	59
