UTILNAME	ID	MONTH	PCAPITAL	PFUEL	WAGE	TC	Q	FXK	FXW	KXW	QXF	QXK	QXW
Pacific Gas & Electric Co	46	9	935.25	235.7	21.81124	1896496.94	6456970	16.22887189	16.83793329	9.157664028	85.6566017	46.58614372	48.33449825
Pacific Gas & Electric Co	46	10	935.25	231.9	21.81124	1857511.54	5713640	16.18058372	16.78783288	9.157664028	84.73563056	46.22278773	47.9575057
Pacific Gas & Electric Co	46	11	935.25	222.9	21.81124	1794204.04	5528396	16.06298546	16.66582123	9.157664028	83.94158575	46.12487016	47.85591334
Pacific Gas & Electric Co	46	12	935.25	182.6	21.81124	1505535.14	5899281	15.47050734	16.0511077	9.157664028	81.18355121	46.31778072	48.05606373
Pennsylvania Power & Light Co	47	1	811.125	298.0340823	20.36219	642051445.6	3087457	16.57367899	17.16955993	8.767059596	85.1325698	43.47008986	45.03298956
Pennsylvania Power & Light Co	47	2	811.125	403.6336658	20.36219	621764528.1	3090229	17.45600494	18.08360854	8.767059596	89.67012146	43.47270055	45.03569411
Pennsylvania Power & Light Co	47	3	811.125	359.5624144	20.36219	302577850.8	2931269	17.11965641	17.73516712	8.767059596	87.63154606	43.3190723	44.87654239
Pennsylvania Power & Light Co	47	4	811.125	279.1236169	20.36219	172489608.9	2528465	16.38297927	16.97200389	8.767059596	83.02817851	42.88904208	44.4310511
Pennsylvania Power & Light Co	47	5	811.125	285.2055876	20.36219	379151316.1	2188409	16.44568619	17.03696534	8.767059596	82.52943812	42.46886038	43.99576242
Pennsylvania Power & Light Co	47	6	811.125	284.834674	20.36219	299924696.3	2344607	16.44190042	17.03304346	8.767059596	82.90009955	42.66942164	44.20353455
Pennsylvania Power & Light Co	47	7	811.125	276.9302537	20.36219	378879936	2596330	16.36002926	16.94822876	8.767059596	83.06082287	42.96609367	44.51087296
Pennsylvania Power & Light Co	47	8	811.125	315.5128266	20.36219	246661896.6	2510007	16.73947224	17.34131401	8.767059596	84.79270813	42.8677276	44.4089703
Pennsylvania Power & Light Co	47	9	811.125	278.5454327	20.36219	166446129.9	2350937	16.37694705	16.9657548	8.767059596	82.58778287	42.67726505	44.21165996
Pennsylvania Power & Light Co	47	10	811.125	296.4395903	20.36219	226043781	2331823	16.55807349	17.15339336	8.767059596	83.45472469	42.6535164	44.18705746
Pennsylvania Power & Light Co	47	11	811.125	342.8549504	20.36219	282263941.7	2319623	16.98124112	17.59177532	8.767059596	85.5569208	42.63825621	44.17124862
Pennsylvania Power & Light Co	47	12	811.125	346.1128934	20.36219	431841777.3	2642213	17.00875391	17.62027729	8.767059596	86.45685887	43.01705482	44.56366635
Philadelphia Electric Co	48	1	777.3375	319.8713673	26.32538	378879477.1	3169894	16.67280416	18.86417207	9.45383682	86.34118238	43.27014438	48.95729844
Philadelphia Electric Co	48	2	777.3375	311.5681839	26.32538	336325988.9	2583068	16.59677899	18.77815464	9.45383682	84.77205535	42.67837781	48.28775381
Philadelphia Electric Co	48	3	777.3375	380.4544383	26.32538	352500454.8	2694497	17.17417321	19.4314379	9.45383682	87.97216162	42.80045898	48.42588056
Philadelphia Electric Co	48	4	777.3375	274.2836722	26.32538	259689005.4	2361685	16.22835534	18.3613077	9.45383682	82.38719958	42.41937195	47.99470586
Philadelphia Electric Co	48	5	777.3375	285.328282	26.32538	309508752.1	2455450	16.34246943	18.49042023	9.45383682	83.18665036	42.53191697	48.12204309
Philadelphia Electric Co	48	6	777.3375	308.961981	26.32538	371017636.5	2964803	16.57249795	18.75068225	9.45383682	85.43825928	43.07679853	48.73854043
Philadelphia Electric Co	48	7	777.3375	268.9258692	26.32538	341749464.9	3395034	16.17133196	18.29678953	9.45383682	84.12814224	43.4684854	49.18170814
Philadelphia Electric Co	48	8	777.3375	280.226081	26.32538	306971602.4	2893554	16.2903122	18.43140779	9.45383682	83.84638565	43.0064842	48.65898443
Philadelphia Electric Co	48	9	777.3375	407.710162	26.32538	259129236	2520329	17.37417483	19.65772646	9.45383682	88.59500231	42.60730236	48.20733665
Philadelphia Electric Co	48	10	777.3375	336.8117675	26.32538	209129067.2	2473053	16.82197491	19.03294888	9.45383682	85.66900642	42.55256568	48.14540574
Philadelphia Electric Co	48	11	777.3375	298.5484807	26.32538	190900265.9	2453519	16.47339079	18.63854907	9.45383682	83.8485845	42.52964286	48.11947008
Philadelphia Electric Co	48	12	777.3375	330.873432	26.32538	312561515.1	2813444	16.77055587	18.97477165	9.45383682	86.1553138	42.925327	48.56716044
Portland General Electric Co	49	1	837	171.3005521	16.43706	1836472.43	1627691	15.03280113	14.39920149	8.182281284	73.56464907	41.80277996	40.04088432
Portland General Electric Co	49	2	837	157.0302945	16.43706	1747127.63	1513668	14.77857993	14.15569515	8.182281284	71.95335797	41.59051237	39.83756335
Portland General Electric Co	49	3	837	140.1275234	16.43706	3008797.23	1458107	14.44572289	13.83686731	8.182281284	70.14792117	41.48121174	39.7328695
Portland General Electric Co	49	4	837	118.6359991	16.43706	2304186.83	1353542	13.95910989	13.37076397	8.182281284	67.42953909	41.26371961	39.52454419
Portland General Electric Co	49	5	837	106.878129	16.43706	3165293.03	1236673	13.65406283	13.07857398	8.182281284	65.53415375	40.9997971	39.27174544
Portland General Electric Co	49	6	837	126.3894994	16.43706	1259201.23	1264049	14.14414302	13.54799836	8.182281284	67.99230637	41.0637912	39.33304232
Portland General Electric Co	49	7	837	113.1839703	16.43706	4198101.93	1277608	13.82160905	13.2390585	8.182281284	66.49230974	41.09497526	39.36291205
Portland General Electric Co	49	8	837	116.4762643	16.43706	3336097.03	1362471	13.90541223	13.31932956	8.182281284	67.20143463	41.28293683	39.54295144
Portland General Electric Co	49	9	837	112.9479118	16.43706	3278541.73	1328670	13.815507	13.23321363	8.182281284	66.64819717	41.20951353	39.47262278
Portland General Electric Co	49	10	837	119.3486432	16.43706	3644323.43	1326479	13.97661412	13.38753044	8.182281284	67.41751127	41.20468993	39.46800248
Portland General Electric Co	49	11	837	446.9694304	16.43706	68417151.23	1454597	17.83590068	17.08415653	8.182281284	86.5957972	41.47416758	39.72612224
Portland General Electric Co	49	12	837	127.0637601	16.43706	3763859.63	1626323	14.15969368	13.5628936	8.182281284	69.28792925	41.80032251	40.03853045
Potomac Edison Co	50	1	774.225	374.7208576	16.98294	58166023.7	924672	17.11994979	16.78418605	8.181876015	81.40910528	39.68492746	38.90660977
Potomac Edison Co	50	2	774.225	423.7272922	16.98294	65444372.5	943804	17.47501668	17.13228922	8.181876015	83.22140794	39.74408983	38.96461182
Potomac Edison Co	50	3	774.225	419.6	16.98294	59177544.5	934775	17.44673989	17.10456701	8.181876015	83.02869143	39.71632013	38.93738676
Potomac Edison Co	50	4	774.225	138.1598531	16.98294	3398860.903	827812	14.23752497	13.95829257	8.181876015	67.15720135	39.36526564	38.5932173
Potomac Edison Co	50	5	774.225	138.1506962	16.98294	3387308.203	735242	14.2373335	13.95810485	8.181876015	66.57186359	39.02268537	38.25735585
Potomac Edison Co	50	6	774.225	390.0742346	16.98294	60507455	731597	17.23595426	16.89791539	8.181876015	80.56336048	39.00832804	38.24328011
Potomac Edison Co	50	7	774.225	369.2159177	16.98294	65519473.6	813424	17.07719527	16.74227005	8.181876015	80.44803838	39.31461347	38.54355854
Potomac Edison Co	50	8	774.225	383.7396323	16.98294	65057142.1	797731	17.18865546	16.85154424	8.181876015	80.85719863	39.25833531	38.48838412
Potomac Edison Co	50	9	774.225	359.6389917	16.98294	61414780.9	753235	17.00127328	16.66783708	8.181876015	79.63796307	39.09253114	38.32583178
Potomac Edison Co	50	10	774.225	356.0074986	16.98294	63403486.7	728107	16.97195437	16.63909317	8.181876015	79.30129366	38.99451406	38.22973705
Potomac Edison Co	50	11	774.225	366.9876319	16.98294	62667905.8	733485	17.05970761	16.72512536	8.181876015	79.75477794	39.01577361	38.25057965
Potomac Edison Co	50	12	774.225	361.9961922	16.98294	56381973.4	780473	17.02014615	16.6863398	8.181876015	79.93565584	39.19515203	38.42644002
Potomac Electric Power Co	51	1	693.825	310.32902	17.47163	790764740.4	2225499	16.30205002	16.41294941	8.127618443	83.8583289	41.52626584	41.80876024
Potomac Electric Power Co	51	2	693.825	363.1350534	17.47163	650788905.6	1846443	16.74852894	16.86246564	8.127618443	85.05435967	40.99574743	41.27463283
Potomac Electric Power Co	51	3	693.825	293.7114405	17.47163	470095037.3	1875037	16.14568097	16.25551662	8.127618443	82.08023209	41.03940979	41.31859221
Potomac Electric Power Co	51	4	693.825	287.3994992	17.47163	306918732.4	1625627	16.08395607	16.19337182	8.127618443	80.95843589	40.63386453	40.91028811
Potomac Electric Power Co	51	5	693.825	286.53151	17.47163	296621042.4	1697125	16.07536209	16.18471937	8.127618443	81.1587036	40.75615777	41.03341329
Potomac Electric Power Co	51	6	693.825	308.7296064	17.47163	432189912.9	2232619	16.28736855	16.39816807	8.127618443	83.80111742	41.5353413	41.81789743
Potomac Electric Power Co	51	7	693.825	311.250185	17.47163	408881055.4	2481768	16.31047135	16.42142803	8.127618443	84.52731648	41.83593382	42.12053483
Potomac Electric Power Co	51	8	693.825	331.9926388	17.47163	407932754.1	2186764	16.49377673	16.60598041	8.127618443	84.74264988	41.47637823	41.75853325
Potomac Electric Power Co	51	9	693.825	269.7745913	17.47163	95437691.44	1808024	15.90414339	16.01233591	8.127618443	80.64860323	40.93600575	41.21448473
Potomac Electric Power Co	51	10	693.825	330.9811078	17.47163	267360546.8	1648787	16.48510666	16.59725135	8.127618443	83.05970107	40.67405764	40.95075465
Potomac Electric Power Co	51	11	693.825	258.816208	17.47163	118968033.8	1654209	15.7863208	15.8937118	8.127618443	79.55713128	40.6833857	40.96014617
Potomac Electric Power Co	51	12	693.825	317.2855701	17.47163	313208353.7	1901386	16.36503806	16.47636595	8.127618443	83.27575992	41.07905859	41.35851073
Public Service Co of Colorado	52	1	678.6	126.5310371	19.26208	17412571.95	1781196	13.70639254	14.31883232	8.376306097	69.66814911	40.75484154	42.57588132
Public Service Co of Colorado	52	2	678.6	120.2473801	19.26208	19995698.55	1669841	13.56216001	14.16815507	8.376306097	68.62583303	40.57204206	42.38491385
Public Service Co of Colorado	52	3	678.6	118.5383902	19.26208	19695485.15	1671580	13.52162759	14.12581155	8.376306097	68.42570552	40.57498942	42.3879929
Public Service Co of Colorado	52	4	678.6	118.859674	19.26208	21446932.65	1562482	13.52929195	14.13381838	8.376306097	68.14200964	40.3838733	42.18833718
Public Service Co of Colorado	52	5	678.6	117.4207655	19.26208	16319960.35	1546480	13.49480341	14.0977888	8.376306097	67.91924395	40.35472409	42.15788551
Public Service Co of Colorado	52	6	678.6	371.2521121	19.26208	81592728.75	1666705	16.75432415	17.50295399	8.376306097	84.76736787	40.56671923	42.37935318
Public Service Co of Colorado	52	7	678.6	108.9687369	19.26208	19422354.35	1756639	13.28327407	13.87680773	8.376306097	67.45235779	40.71553102	42.5348143
Public Service Co of Colorado	52	8	678.6	115.0693196	19.26208	18781977.45	1745881	13.43752257	14.03794848	8.376306097	68.20647847	40.69813635	42.51664238
Public Service Co of Colorado	52	9	678.6	636.5096516	19.26208	118951187.7	1762528	18.2808988	19.09774025	8.376306097	92.8518626	40.72500792	42.54471465
Public Service Co of Colorado	52	10	678.6	106.6753671	19.26208	16793391.05	1664016	13.22304351	13.8138859	8.376306097	66.89355256	40.56214712	42.37457677
Public Service Co of Colorado	52	11	678.6	365.4817559	19.26208	80574738.65	1610996	16.70996687	17.45661471	8.376306097	84.34232745	40.47045567	42.2787883
Public Service Co of Colorado	52	12	678.6	362.9441714	19.26208	80170782.45	1789652	16.69023806	17.43600436	8.376306097	84.86263745	40.76825246	42.58989147
Public Service Co of Oklahoma	53	1	646.05	218.4240031	13.86666	2603222.373	1116302	15.13732397	14.16357121	7.389559032	75.00901668	39.1344491	36.61701089
Public Service Co of Oklahoma	53	2	646.05	195.5764344	13.86666	3699879.943	1025388	14.82682648	13.87304738	7.389559032	73.02223428	38.89571599	36.39363499
Public Service Co of Oklahoma	53	3	646.05	172.6497699	13.86666	4641550.103	1004952	14.47642514	13.54518664	7.389559032	71.19280337	38.83914169	36.34069999
Public Service Co of Oklahoma	53	4	646.05	190.2031888	13.86666	3713207.683	934584	14.74853709	13.79979418	7.389559032	72.15002982	38.63513451	36.14981618
Public Service Co of Oklahoma	53	5	646.05	196.5977999	13.86666	2371639.273	1014000	14.84146444	13.88674371	7.389559032	73.03534544	38.86433046	36.36426842
Public Service Co of Oklahoma	53	6	646.05	169.4627987	13.86666	3599176.693	1170687	14.42406521	13.49619491	7.389559032	71.71880687	39.26813154	36.74209381
Public Service Co of Oklahoma	53	7	646.05	155.4831661	13.86666	4471514.113	1497580	14.18211267	13.26980668	7.389559032	71.75853823	39.96018684	37.38963063
Public Service Co of Oklahoma	53	8	646.05	156.1323085	13.86666	3289694.673	1390763	14.19382111	13.28076194	7.389559032	71.44403875	39.75223291	37.19505394
Public Service Co of Oklahoma	53	9	646.05	153.4807201	13.86666	3335321.973	1333294	14.14568456	13.23572192	7.389559032	70.98932875	39.63363984	37.08408972
Public Service Co of Oklahoma	53	10	646.05	179.6232687	13.86666	3640804.913	1121657	14.58770216	13.64930544	7.389559032	72.31035226	39.14789796	36.62959461
Public Service Co of Oklahoma	53	11	646.05	178.6782482	13.86666	2299667.043	974026	14.57287797	13.63543486	7.389559032	71.50505715	38.75130103	36.25850995
Public Service Co of Oklahoma	53	12	646.05	157.3295504	13.86666	3252067.193	1048472	14.21528837	13.30084826	7.389559032	70.12301724	38.95828035	36.45217471
Public Service Electric&Gas Co	54	1	770.414	319.7401433	20.75919	496610917.6	3350839	16.64920554	17.49279041	8.755402254	86.65520963	43.37222363	45.5698151
Public Service Electric&Gas Co	54	2	770.414	344.7702018	20.75919	837036572.1	2960822	16.86677648	17.72138528	8.755402254	87.06459525	43.01500935	45.19450142
Public Service Electric&Gas Co	54	3	770.414	288.928636	20.75919	76299842.42	3131452	16.356697	17.185461	8.755402254	84.74909178	43.17675209	45.36443937
Public Service Electric&Gas Co	54	4	770.414	300.6575134	20.75919	72170520.82	2747487	16.4715657	17.3061499	8.755402254	84.59786313	42.79913938	44.96769372
Public Service Electric&Gas Co	54	5	770.414	193.7119879	20.75919	24609863.92	2860737	15.20256377	15.97284994	8.755402254	78.29299928	42.91574169	45.09020406
Public Service Electric&Gas Co	54	6	770.414	274.9382932	20.75919	195996734.4	3652324	16.21342011	17.03492454	8.755402254	84.87093058	43.62092332	45.83111594
Public Service Electric&Gas Co	54	7	770.414	303.0257208	20.75919	231965385.3	4171417	16.49421465	17.32994643	8.755402254	87.10010178	44.00454616	46.23417625
Public Service Electric&Gas Co	54	8	770.414	311.8414453	20.75919	103690168.8	3655830	16.57699776	17.41692401	8.755402254	86.77962757	43.62369306	45.83402602
Public Service Electric&Gas Co	54	9	770.414	242.1797014	20.75919	49305248.62	3012688	15.84719106	16.65013933	8.755402254	81.89693091	43.06513953	45.24717161
Public Service Electric&Gas Co	54	10	770.414	292.655541	20.75919	98423682.32	2906017	16.39369488	17.22433351	8.755402254	84.51649225	42.96107519	45.13783451
Public Service Electric&Gas Co	54	11	770.414	263.0001131	20.75919	62681474.72	2909596	16.08527202	16.90028341	8.755402254	82.93329912	42.96462824	45.14156759
Public Service Electric&Gas Co	54	12	770.414	258.6974164	20.75919	68401122.92	3164264	16.03765447	16.85025317	8.755402254	83.15394451	43.20684241	45.39605431
Savannah Electric & Power Co	55	1	604.58	420.66	21.35465	435605.76	288576	16.80505805	18.4956544	8.514780336	75.96213515	34.97042498	38.48846535
Savannah Electric & Power Co	55	2	604.58	474	21.35465	490225.92	272548	17.13711475	18.86111615	8.514780336	77.11102167	34.81148231	38.31353297
Savannah Electric & Power Co	55	3	604.58	427.0411019	21.35465	63050801.81	195208	16.84693384	18.54174291	8.514780336	73.78383083	33.88317457	37.29183706
Savannah Electric & Power Co	55	4	604.58	430.1245002	21.35465	74383881.18	235050	16.86694484	18.56376702	8.514780336	74.99776853	34.39978125	37.86041461
Savannah Electric & Power Co	55	5	604.58	399.0433172	21.35465	86954129.4	269173	16.65832264	18.33415734	8.514780336	74.88199815	34.77682414	38.27538818
Savannah Electric & Power Co	55	6	604.58	338.5372203	21.35465	80529253.09	307431	16.20095166	17.83077463	8.514780336	73.60011043	35.1464693	38.6822198
Savannah Electric & Power Co	55	7	604.58	341.2084088	21.35465	86317306.21	339608	16.22281226	17.85483442	8.514780336	74.27999628	35.42333895	38.98694267
Savannah Electric & Power Co	55	8	604.58	345.0900592	21.35465	67556351.12	350222	16.25427597	17.88946339	8.514780336	74.60390478	35.50893883	39.08115394
Savannah Electric & Power Co	55	9	604.58	376.8325524	21.35465	55736442.42	268147	16.49903143	18.15884136	8.514780336	74.14330371	34.76620188	38.26369732
Savannah Electric & Power Co	55	10	604.58	190.0147085	21.35465	9410040.32	243676	14.59457141	16.06279181	8.514780336	65.08292041	34.50002824	37.97074649
Savannah Electric & Power Co	55	11	604.58	385.8022243	21.35465	53600355.87	217236	16.56446217	18.23085446	8.514780336	73.18343651	34.18056391	37.61914391
Savannah Electric & Power Co	55	12	604.58	391.8	21.35465	54073249.92	276213	16.60737066	18.27807956	8.514780336	74.80711325	34.84863575	38.35442407
Sierra Pacific Power Co	56	1	587.05	270.0750767	14.11562	163751436.4	494148	15.50098067	14.82133761	7.329463452	73.40226194	36.29896373	34.70742965
Sierra Pacific Power Co	56	2	587.05	296.9010784	14.11562	179779798.7	475560	15.76317151	15.07203265	7.329463452	74.42552578	36.19280716	34.60592753
Sierra Pacific Power Co	56	3	587.05	319.6777561	14.11562	142462881.9	489066	15.96781664	15.26770507	7.329463452	75.5532641	36.27034222	34.68006306
Sierra Pacific Power Co	56	4	587.05	441.7964891	14.11562	129434898.7	466933	16.86358231	16.12419575	7.329463452	79.50958833	36.14212026	34.557463
Sierra Pacific Power Co	56	5	587.05	406.1294795	14.11562	63009456.98	499743	16.63052267	15.90135464	7.329463452	78.81864476	36.33013596	34.73723513
Sierra Pacific Power Co	56	6	587.05	409.6892802	14.11562	63446547.58	512367	16.65468488	15.92445746	7.329463452	79.08322644	36.39920664	34.8032774
Sierra Pacific Power Co	56	7	587.05	420.393966	14.11562	65137111.48	573299	16.72609805	15.99273951	7.329463452	80.10115127	36.71031222	35.10074249
Sierra Pacific Power Co	56	8	587.05	431.5698526	14.11562	66650248.68	571622	16.79874004	16.0621965	7.329463452	80.43125887	36.70220149	35.09298738
Sierra Pacific Power Co	56	9	587.05	188.4972483	14.11562	4348900.58	492154	14.50531926	13.86933113	7.329463452	68.6662927	36.28776889	34.69672565
Sierra Pacific Power Co	56	10	587.05	404.452547	14.11562	183118072.2	504237	16.61906698	15.89040123	7.329463452	78.81808897	36.35492233	34.76093473
Sierra Pacific Power Co	56	11	587.05	433.0082324	14.11562	260293937.9	517586	16.80795242	16.07100496	7.329463452	79.87252739	36.42726586	34.83010635
Sierra Pacific Power Co	56	12	587.05	325.6330207	14.11562	151625026.4	554713	16.01891964	15.31656746	7.329463452	76.52380052	36.61906629	35.01349726
South Carolina Electric&Gas Co	57	1	582	407.0871081	11.97421	462615596.1	1368462	16.61449748	14.91894332	6.864626874	84.90273515	39.06614463	35.07933949
South Carolina Electric&Gas Co	57	2	582	399.9806119	11.97421	238931838.4	1341310	16.56580411	14.87521924	6.864626874	84.5338319	39.01073355	35.02958325
South Carolina Electric&Gas Co	57	3	582	344.9572079	11.97421	263638949	1144274	16.15660739	14.50778215	6.864626874	81.51735583	38.57145261	34.63513211
South Carolina Electric&Gas Co	57	4	582	297.5988691	11.97421	167565497.2	1168391	15.74830051	14.14114408	6.864626874	79.57606124	38.6291212	34.68691547
South Carolina Electric&Gas Co	57	5	582	333.3850048	11.97421	211961480.6	1193964	16.06226163	14.42306463	6.864626874	81.2882835	38.68898531	34.74067028
South Carolina Electric&Gas Co	57	6	582	294.3793827	11.97421	101720863.5	1375661	15.71822603	14.11413878	6.864626874	80.35247264	39.0806518	35.09236616
South Carolina Electric&Gas Co	57	7	582	335.6058376	11.97421	169443225.8	1557708	16.080619	14.43954857	6.864626874	82.92785777	39.42427966	35.40092587
South Carolina Electric&Gas Co	57	8	582	304.5489136	11.97421	105762126.7	1605919	15.81212933	14.198459	6.864626874	81.7175686	39.50855636	35.4766019
South Carolina Electric&Gas Co	57	9	582	359.0041133	11.97421	280498980.3	1449788	16.26696507	14.60687753	6.864626874	83.46643307	39.22576324	35.22266859
South Carolina Electric&Gas Co	57	10	582	335.7595852	11.97421	170854161.9	1227072	16.08188537	14.44068571	6.864626874	81.54668573	38.76461142	34.80857855
South Carolina Electric&Gas Co	57	11	582	370.7915258	11.97421	284188487.7	1171421	16.35628904	14.68708575	6.864626874	82.66354461	38.63628222	34.69334569
South Carolina Electric&Gas Co	57	12	582	363.115469	11.97421	324040539.2	1211534	16.29844934	14.63514874	6.864626874	82.56970078	38.72937658	34.77693952
Southwestern Electric Power Co	58	1	604.44	218.207379	13.63531	10698603.63	240708	14.97882608	14.07035388	7.266737382	66.73289033	34.46469029	32.37439209
Southwestern Electric Power Co	58	2	604.44	191.7694797	13.63531	7360443.23	227214	14.61960915	13.73292361	7.266737382	64.82927809	34.30422771	32.22366163
Southwestern Electric Power Co	58	3	604.44	174.9325965	13.63531	9522068.23	219185	14.36402148	13.49283744	7.266737382	63.51010325	34.20416524	32.129668
Southwestern Electric Power Co	58	4	604.44	175.4856872	13.63531	9947457.23	220369	14.37280151	13.50108496	7.266737382	63.57676304	34.2191492	32.14374318
Southwestern Electric Power Co	58	5	604.44	164.4420043	13.63531	7680028.73	238250	14.19201486	13.3312631	7.266737382	63.17515687	34.43614238	32.34757562
Southwestern Electric Power Co	58	6	604.44	172.549216	13.63531	8352968.63	261445	14.32586624	13.45699633	7.266737382	64.24950652	34.69453951	32.59030086
Southwestern Electric Power Co	58	7	604.44	348.955857	13.63531	61142446.73	307325	16.28467004	15.29699784	7.266737382	73.9811062	35.1442339	33.01272109
Southwestern Electric Power Co	58	8	604.44	164.9616924	13.63531	8278301.73	288108	14.20079095	13.33950691	7.266737382	64.18438467	34.9646408	32.84402039
Southwestern Electric Power Co	58	9	604.44	159.5480157	13.63531	7701226.23	280853	14.10798175	13.25232662	7.266737382	63.63554281	34.89370515	32.77738702
Southwestern Electric Power Co	58	10	604.44	156.3393252	13.63531	7243991.03	241989	14.05147548	13.19924748	7.266737382	62.62822052	34.47945285	32.3882593
Southwestern Electric Power Co	58	11	604.44	185.086596	13.63531	8203921.83	233486	14.52095394	13.64025188	7.266737382	64.53396293	34.37996343	32.29480395
Southwestern Electric Power Co	58	12	604.44	383.8556733	13.63531	118780484.1	234813	16.54979195	15.54603999	7.266737382	73.58423846	34.39572629	32.30961079
Southwestern Public Service Co	59	1	603.925	192.8646962	16.73494	9963850.45	247618	14.63350164	14.82564711	7.835416124	65.35202089	34.5388147	34.99232725
Southwestern Public Service Co	59	2	603.925	201.0566557	16.73494	9458683.45	214307	14.74918456	14.942849	7.835416124	65.10240148	34.13702476	34.5852616
Southwestern Public Service Co	59	3	603.925	192.2207756	16.73494	10273528.15	239752	14.62420119	14.81622454	7.835416124	65.14072534	34.44903851	34.90137225
Southwestern Public Service Co	59	4	603.925	182.1188661	16.73494	10639131.85	209754	14.47406982	14.66412187	7.835416124	63.77628871	34.07730551	34.52475821
Southwestern Public Service Co	59	5	603.925	179.1903995	16.73494	9511689.85	239367	14.42898826	14.61844836	7.835416124	64.26284797	34.44456914	34.8968442
Southwestern Public Service Co	59	6	603.925	169.7363512	16.73494	9591694.55	294492	14.27825184	14.46573269	7.835416124	64.65560093	35.02093871	35.4807818
Southwestern Public Service Co	59	7	603.925	172.4223122	16.73494	10996552.35	268063	14.32191442	14.50996859	7.835416124	64.36906782	34.75944341	35.21585293
Southwestern Public Service Co	59	8	603.925	168.1577688	16.73494	9541281.75	289266	14.25226711	14.43940677	7.835416124	64.44617321	34.97114477	35.43033404
Southwestern Public Service Co	59	9	603.925	159.1356259	16.73494	8827034.05	243606	14.09890756	14.28403353	7.835416124	62.88175266	34.49338715	34.94630321
Southwestern Public Service Co	59	10	603.925	155.6913193	16.73494	8453940.95	235383	14.03805546	14.22238241	7.835416124	62.43701468	34.39789322	34.8495554
Southwestern Public Service Co	59	11	603.925	166.4480078	16.73494	8876564.75	228873	14.22384646	14.41061294	7.835416124	63.11990668	34.3198958	34.77053383
Southwestern Public Service Co	59	12	603.925	172.1612947	16.73494	9001826.05	238115	14.31770131	14.50570015	7.835416124	63.74020636	34.42998514	34.88206871
Union Electric Company	60	1	711.425	315.5687756	21.23917	159524809.2	2505730	16.41222451	17.5844953	8.715670186	84.78550726	42.02352728	45.02512851
Union Electric Company	60	2	711.425	343.9735847	21.23917	70088412.64	2093513	16.65804443	17.84787331	8.715670186	85.00564905	41.51089533	44.47588096
Union Electric Company	60	3	711.425	131.4747626	21.23917	16640606.24	2052856	13.9150095	14.90891249	8.715670186	70.91231873	41.45496074	44.41595115
Union Electric Company	60	4	711.425	349.4437134	21.23917	120170921.6	1875946	16.70304428	17.89608735	8.715670186	84.59266322	41.19792993	44.14056148
Union Electric Company	60	5	711.425	345.6214382	21.23917	117897021	1977240	16.67167533	17.86247782	8.715670186	84.74119502	41.34792016	44.30126501
Union Electric Company	60	6	711.425	333.3194984	21.23917	70798119.44	2323740	16.56830681	17.75172603	8.715670186	85.15380921	41.80847061	44.79471106
Union Electric Company	60	7	711.425	377.6191619	21.23917	185224169.2	2744466	16.92420886	18.13304898	8.715670186	87.97043867	42.28308931	45.30323019
Union Electric Company	60	8	711.425	364.5302755	21.23917	127878473.3	2616680	16.82359552	18.02524917	8.715670186	87.16621329	42.14709928	45.15752684
Union Electric Company	60	9	711.425	366.9097168	21.23917	122727276.2	2114322	16.84215206	18.04513115	8.715670186	86.00355201	41.53910482	44.50610536
Union Electric Company	60	10	711.425	116.0716132	21.23917	13974251.84	1982887	13.55961267	14.52813085	8.715670186	68.93631293	41.35605424	44.30998008
Union Electric Company	60	11	711.425	345.5912024	21.23917	121067471.8	1974086	16.67142581	17.86221048	8.715670186	84.73059519	41.34336695	44.29638658
Union Electric Company	60	12	711.425	324.6801682	21.23917	118623509.8	2230339	16.49340738	17.67147678	8.715670186	84.53162172	41.69146383	44.66934687
Hawaiian Electric Co Inc	61	1	797.135	206.7174658	14.82846	310751343.9	549854	15.46909122	14.3762508	7.824121203	70.46666764	38.35073246	35.64137935
Hawaiian Electric Co Inc	61	2	797.135	213.0613053	14.82846	511007195.5	493430	15.55679577	14.45775932	7.824121203	70.28568216	38.03657842	35.34941925
Hawaiian Electric Co Inc	61	3	797.135	236.3897335	14.82846	354344812.1	557576	15.8582705	14.73793585	7.824121203	72.31572574	38.39119731	35.67898549
Hawaiian Electric Co Inc	61	4	797.135	239.636159	14.82846	501406316.5	532087	15.89784714	14.77471653	7.824121203	72.23982225	38.25542939	35.55280912
Hawaiian Electric Co Inc	61	5	797.135	240.4195895	14.82846	396187171.3	575584	15.90731751	14.78351784	7.824121203	72.7136514	38.48342646	35.76469895
Hawaiian Electric Co Inc	61	6	797.135	270.6236484	14.82846	648006696.6	545607	16.25069472	15.10263659	7.824121203	73.98369482	38.32823441	35.62047071
Hawaiian Electric Co Inc	61	7	797.135	297.8833849	14.82846	402136734.6	599470	16.52916339	15.36143236	7.824121203	75.78779208	38.60140493	35.87434263
Hawaiian Electric Co Inc	61	8	797.135	337.9557038	14.82846	556052447.6	607189	16.89537372	15.70177114	7.824121203	77.54140082	38.63852765	35.90884275
Hawaiian Electric Co Inc	61	9	797.135	355.5346522	14.82846	533177423.8	603197	17.04250428	15.8385074	7.824121203	78.17791324	38.61938837	35.8910556
